PR ID,PR Author,Title,State,Created At,Merged At,Closed At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues,Repository ID,"Repository Size (Stars, Forks, Contributors, Commits)","Repository Activity (Commits, PRs, Issues)","Project Phase (Before Major Release, After Major Release, Active Phase)"
1499711493,milton-kabir,completed Harvard CS50 - Asymptotic Notation (video),closed,2023-09-02T06:04:52Z,,2023-09-02T17:50:19Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1484857118,kig4880,exemple_file,closed,2023-08-22T14:17:54Z,,2023-08-22T15:13:47Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1480804372,chong66789,Create Learn,closed,2023-08-18T16:16:59Z,,2023-08-19T01:12:38Z,,main,main-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1466572381,HashCookie,Update the full Chinese documentation,closed,2023-08-08T09:37:47Z,2023-08-08T15:19:55Z,2023-08-08T15:19:55Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1464032693,HashCookie,Update section of Chinese documents,closed,2023-08-06T04:35:39Z,2023-08-06T17:22:17Z,2023-08-06T17:22:17Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1438610989,Zain-Bin-Arshad,Fixed duplicated bullet point,closed,2023-07-18T06:27:28Z,2023-07-19T02:53:35Z,2023-07-19T02:53:35Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1437588693,BeardedHamster,Translation of three chapters ,closed,2023-07-17T15:47:43Z,,2023-07-18T06:20:18Z,,main,tim-translate-ua,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1430613791,Manavv20,Preparation for Full Stack Web Developer,closed,2023-07-12T05:50:14Z,,2023-07-12T16:50:24Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1426780255,JheremeiArciaga,change site for new languages,closed,2023-07-10T04:55:55Z,,2023-08-06T17:23:08Z,,main,coding-interview-university,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1426207239,JheremeiArciaga,add this to me,closed,2023-07-09T07:19:52Z,,2023-07-09T19:54:56Z,,main,coding-interview-university,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1422569954,rkimmatkar1979,Updated Readme.md,closed,2023-07-06T09:42:45Z,2023-07-07T02:16:15Z,2023-07-07T02:16:15Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1421222550,rkimmatkar1979,Updated Readme.md for Non-Working Links,closed,2023-07-05T14:29:45Z,,2023-07-06T09:06:01Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1418659123,kamotekim,Progress branch merge,closed,2023-07-03T20:45:50Z,,2023-07-03T20:46:06Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1412676530,TerrelBrinkley,Revert 1 main,closed,2023-06-29T03:42:12Z,,2023-06-29T03:42:28Z,,main,revert-1-main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1408821426,msambol,"Add review videos for AVL trees, code examples",closed,2023-06-26T22:14:49Z,2023-07-06T02:12:58Z,2023-07-06T02:12:58Z,,main,sambol,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1391099794,msambol,Update video count for review videos,closed,2023-06-13T18:13:51Z,2023-06-15T02:15:38Z,2023-06-15T02:15:38Z,,main,sambol,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1372075930,yukiryqqe,Update README-uk.md,closed,2023-05-31T12:07:06Z,,2023-12-28T23:27:21Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1354931561,natanxds,Progress,closed,2023-05-17T22:53:04Z,,2023-05-17T22:53:43Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1350599932,yung78956,Added a new resource,closed,2023-05-15T11:14:44Z,2023-05-15T19:01:50Z,2023-05-15T19:01:50Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1332967533,yasaminashoori,Merge pull request #1 from jwasham/main,closed,2023-04-30T08:14:49Z,,2023-04-30T08:15:16Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1326882940,bahriddeen,Update README-uz.md,closed,2023-04-25T10:23:21Z,2023-04-25T15:12:30Z,2023-04-25T15:12:30Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1299028561,suraj719,Code files,closed,2023-04-02T08:19:26Z,,2023-04-02T20:49:35Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1296731746,RaymondJSu,Marked X,closed,2023-03-30T19:17:02Z,,2023-04-23T18:10:16Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
